index sum SD mean
50 0.0 0.0 0.0
51 0.0 0.0 0.0
52 0.0 0.0 0.0
53 0.0 0.0 0.0
54 0.0 0.0 0.0
55 0.0 0.0 0.0
56 0.0 0.0 0.0
57 0.0 0.0 0.0
58 0.0 0.0 0.0
59 0.0 0.0 0.0
60 0.021593522948140376 8.2753376802415454e-18 0.00021593522948140377
61 0.075019699054689873 4.4865281581734008e-17 0.00075019699054689869
62 0.15179214950611269 1.1308163821118308e-16 0.0015179214950611268
63 0.24871023555169833 2.0662867676129673e-16 0.0024871023555169832
64 0.36384195797130103 3.2198082010476251e-16 0.0036384195797130102
65 0.49583745821569719 4.536625440571348e-16 0.0049583745821569717
66 0.64367671321083308 6.014331118114979e-16 0.0064367671321083307
67 0.80654969570314605 7.6552748794895474e-16 0.0080654969570314611
68 0.98379055800594428 9.4134987017443019e-16 0.0098379055800594424
69 1.1748379173364178 1.1304119216915138e-15 0.011748379173364179
70 1.3792090737338565 1.3365947872076385e-15 0.013792090737338565
71 1.5964823325075526 1.5477725339937703e-15 0.015964823325075525
72 1.8262832549002199 1.7807263989128092e-15 0.018262832549002198
73 2.0682701068983746 2.0227087020191237e-15 0.020682701068983747
74 2.3221084101172949 2.2706355301557434e-15 0.023221084101172948
75 2.5874132566169381 2.5343767213734165e-15 0.02587413256616938
76 2.8636264670754383 2.8149485388388997e-15 0.028636264670754384
77 3.149792869521959 3.0956024131794191e-15 0.031497928695219592
78 3.4442284114565145 3.3940654865070615e-15 0.034442284114565146
79 3.74414415465729 3.6903820735505456e-15 0.037441441546572897
80 4.0453726038212645 3.9879204482393574e-15 0.040453726038212644
81 4.3423807601142563 4.3011291193260106e-15 0.043423807601142561
82 4.628688008217634 4.5659390768120983e-15 0.046286880082176338
83 4.8976467182655714 4.8394697615010451e-15 0.048976467182655713
84 5.1433733748964565 5.0989380364549225e-15 0.051433733748964566
85 5.3615476188012359 5.32151471572988e-15 0.053615476188012358
86 5.5498622015960279 5.5097127688448343e-15 0.055498622015960279
87 5.7080551571163687 5.6797455431173788e-15 0.057080551571163686
88 5.8376005668221342 5.7971721706214448e-15 0.058376005668221341
89 5.9412094049532707 5.8808366867501267e-15 0.05941209404953271
90 6.0222926862338619 5.9759036706087404e-15 0.06022292686233862
91 6.0844939781686298 6.0485584708005732e-15 0.0608449397816863
92 6.131342590101525 6.0813275896414124e-15 0.061313425901015253
93 6.1660344824999829 6.1357905635911971e-15 0.061660344824999831
94 6.1913220285645405 6.1576788954626564e-15 0.061913220285645408
95 6.2094839875633872 6.2509664685682819e-15 0.06209483987563387
96 6.2223473410282626 6.2168156330588373e-15 0.062223473410282629
97 6.231337717383985 6.2037816403020459e-15 0.062313377173839848
98 6.237541938370228 6.19894654276663e-15 0.06237541938370228
99 6.2417714525514398 6.2135373710438737e-15 0.062417714525514395
100 6.2446210103583182 6.2055539782438853e-15 0.062446210103583179
101 6.246519068286073 6.2328958917193909e-15 0.06246519068286073
102 6.2477694352391389 6.2264333098706527e-15 0.062477694352391387
103 6.2485843273165349 6.222380196982465e-15 0.062485843273165351
104 6.2491098941721157 6.2151800830026714e-15 0.062491098941721154
105 6.2494454342961534 6.2141801073969976e-15 0.062494454342961532
106 6.2496575500885765 6.2159537837384486e-15 0.062496575500885762
107 6.2497903603579861 6.2131214980347337e-15 0.06249790360357986
108 6.2498727041758766 6.2043727894203424e-15 0.062498727041758767
109 6.2499233693785969 6.2114495062443394e-15 0.062499233693785967
110 6.2499542307308751 6.2246214438499326e-15 0.062499542307308753
111 6.2499728711987235 6.2153196035115475e-15 0.062499728711987237
112 6.2499840332807803 6.1972832830251204e-15 0.062499840332807803
113 6.2499906651737396 6.196360713909632e-15 0.062499906651737394
114 6.2499945992366177 6.2502805168610666e-15 0.062499945992366177
115 6.2499969105136834 6.2324609435127181e-15 0.062499969105136832
116 6.2499982487259889 6.2318597379981498e-15 0.062499982487259888
117 6.249999016077477 6.2103273119161469e-15 0.062499990160774767
118 6.2499994538461241 6.2149838256338371e-15 0.062499994538461244
119 6.2499996986297965 6.2216650631232006e-15 0.062499996986297962
120 6.2499998356298416 6.2249850624156218e-15 0.062499998356298415
121 6.2499999111710709 6.2226433586858318e-15 0.062499999111710711
122 6.2499999522920255 6.2101280818482847e-15 0.062499999522920256
123 6.2499999745649761 6.2266010876278965e-15 0.062499999745649765
124 6.2499999865287581 6.2189951499410559e-15 0.062499999865287578
125 6.249999992918883 6.2075740189835276e-15 0.062499999929188831
126 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
127 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
128 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
129 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
130 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
131 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
132 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
133 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
134 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
135 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
136 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
137 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
138 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
139 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
140 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
141 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
142 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
143 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
144 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
145 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
146 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
147 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
148 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
149 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
150 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
151 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
152 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
153 6.2499999962900494 6.2181522958576652e-15 0.062499999962900496
