0.05_1,0.05_2,0.05_3,0.05_4,0.05_5,neg_0.05_1,neg_0.05_2,neg_0.05_3,0_1,0_2,0_3,0_4
1.281166678,1.197492606,1.152955215,1.097560833,1.173919389,1.154904046,0.919854165,1.214188588,0.14273046,0.332345728,1.547481993,1.675861665
1.280862175,1.196730824,1.155388039,1.109794014,1.175247902,1.15722239,0.922288017,1.211062074,0.148113268,0.336710289,1.569566924,1.682454753
1.280658748,1.195783627,1.157804781,1.122351851,1.176538928,1.159466199,0.924670465,1.207889929,0.153508397,0.340994903,1.590191831,1.688864082
1.280749686,1.194833007,1.160174968,1.135096656,1.177797524,1.161600026,0.926991912,1.20478867,0.158907176,0.345171416,1.609422631,1.694934383
1.281323898,1.194047365,1.1624907,1.147908523,1.179055869,1.163547715,0.929251651,1.201808718,0.164303999,0.349217036,1.627345701,1.700575866
1.282542482,1.193514325,1.165189979,1.160645808,1.180305676,1.165195494,0.931459568,1.199010442,0.169671787,0.353124258,1.64404635,1.705887544
1.284473904,1.193180972,1.168484105,1.173134615,1.181558476,1.166428633,0.933614081,1.196435204,0.174973524,0.356919549,1.659584926,1.710950129
1.287134184,1.193006066,1.172069206,1.185258918,1.182832468,1.16721667,0.935708999,1.194075589,0.18021233,0.360648883,1.674010382,1.715740922
1.290574986,1.193064027,1.175718317,1.196951094,1.184107702,1.167640323,0.93772722,1.191944468,0.185392048,0.364350104,1.687446802,1.720216521
1.294882879,1.19343944,1.179289518,1.208151839,1.1853501,1.167814805,0.939647865,1.190047052,0.190482851,0.367995749,1.700036007,1.724384332
1.300171387,1.194185124,1.182686195,1.218905344,1.186532795,1.167862591,0.941475464,1.188392601,0.195443311,0.371479865,1.711811521,1.728351535
1.306526686,1.195288149,1.185876246,1.229542342,1.187643212,1.167903159,0.943213655,1.187035165,0.200247442,0.374722249,1.722739189,1.732217153
1.313903442,1.196682798,1.188903428,1.240389989,1.188672878,1.168015288,0.944842046,1.186052652,0.20490725,0.377764818,1.732850129,1.735894092
1.322168335,1.198316669,1.191889215,1.25149823,1.189632357,1.168249049,0.94634639,1.185491538,0.209470605,0.380709578,1.742288587,1.739255619
1.331246412,1.20014513,1.194975739,1.262806871,1.190534475,1.168599877,0.947736172,1.185408383,0.213963794,0.383602733,1.751167627,1.742273549
1.341158424,1.202018304,1.19829374,1.274197368,1.191384781,1.16904353,0.949025433,1.185893714,0.218370691,0.386460052,1.759571386,1.744855904
1.35193824,1.203739232,1.201976724,1.285532047,1.192185659,1.169621453,0.950216373,1.186992917,0.222682044,0.389317996,1.767642056,1.746923231
1.363608945,1.205172828,1.206124892,1.296652843,1.192924827,1.170301272,0.951311762,1.188708925,0.226874462,0.392172355,1.775384335,1.748718126
1.376115581,1.206250791,1.210914587,1.307439437,1.193603521,1.170959576,0.952319837,1.191066639,0.230906319,0.395000733,1.782704975,1.750535301
1.389331797,1.206975351,1.216789995,1.317812934,1.194193128,1.17147954,0.953257222,1.194070482,0.234758365,0.397826646,1.789549104,1.752456707
1.403168043,1.207394668,1.223868144,1.327658516,1.194639976,1.171702792,0.954153046,1.197694256,0.238397189,0.400671536,1.795884525,1.754551749
1.417519583,1.207637792,1.231700241,1.336829174,1.194887536,1.171570271,0.955060081,1.201912958,0.241790104,0.403486649,1.801722682,1.756924705
1.432248859,1.207874275,1.239835312,1.345162035,1.194900369,1.171246763,0.956054994,1.206709821,0.244959935,0.406196194,1.807195858,1.75960937
1.447292281,1.208148284,1.247956967,1.352507229,1.19468726,1.170910824,0.957152079,1.212101775,0.247956471,0.408779777,1.812524669,1.762587924
1.46266522,1.208399394,1.255847848,1.358716178,1.194291695,1.17064013,0.958310223,1.218105377,0.25082675,0.411260307,1.817843396,1.765849224
1.478330621,1.20859245,1.263360894,1.363664044,1.193781935,1.170469803,0.959514024,1.224670322,0.253613902,0.413616132,1.823157677,1.769337452
1.494195713,1.208743994,1.270400172,1.367276064,1.19318179,1.170413901,0.960760553,1.23165995,0.256361079,0.415790288,1.828417915,1.77305933
1.510158483,1.208918426,1.276894391,1.369448263,1.192462761,1.170477829,0.962041339,1.23884747,0.259104155,0.417755016,1.833566976,1.777061844
1.526034471,1.209196715,1.282785766,1.370077959,1.191591969,1.170664495,0.96334388,1.246059038,0.261887496,0.419468188,1.838523362,1.781383614
1.541659502,1.209639773,1.288027897,1.36916351,1.190600942,1.170998897,0.964653013,1.253215621,0.264783443,0.420916957,1.843218,1.786025487
1.556967492,1.210331581,1.292600895,1.366725826,1.189562018,1.171552778,0.965975462,1.260257492,0.267836091,0.42218456,1.84759445,1.790863405
1.571927199,1.211391917,1.296523511,1.362794669,1.188559062,1.172429323,0.967329462,1.267146777,0.271053446,0.423329648,1.851585702,1.79580658
1.586518031,1.212942638,1.299888271,1.357473073,1.187671081,1.173669378,0.968719687,1.273845471,0.274435217,0.424365904,1.855162117,1.800833446
1.600709565,1.215084608,1.302830066,1.350912679,1.186947586,1.175231834,0.970144424,1.280370792,0.277932476,0.425365682,1.858270993,1.805966283
1.614474409,1.217839669,1.305505181,1.343323882,1.186404666,1.17704851,0.971591017,1.286676384,0.281497997,0.426439961,1.860881728,1.811215044
1.627785483,1.221172699,1.308113549,1.335055173,1.186002807,1.179024384,0.973048158,1.292600032,0.285144819,0.42760556,1.863094507,1.816588606
1.640577912,1.225057505,1.310966535,1.326558184,1.185659122,1.180972634,0.974514619,1.297980255,0.288897699,0.428841959,1.865092359,1.822106321
1.652715771,1.22940048,1.314469898,1.318254977,1.185304495,1.182414932,0.975988767,1.302667934,0.292720351,0.430181884,1.867091047,1.827783856
1.664102871,1.234035102,1.318545973,1.310551891,1.184963274,1.182811954,0.977483568,1.306599201,0.296568792,0.431616929,1.869262417,1.833639992
1.67471944,1.238780158,1.322867941,1.303902508,1.18467492,1.181771128,0.979023685,1.309821159,0.300451768,0.433127202,1.871611871,1.839580316
1.684474638,1.243453925,1.327421615,1.298779565,1.184433879,1.179064739,0.980613038,1.312429128,0.304387879,0.434726428,1.873919388,1.845440238
1.693230306,1.247922733,1.332227708,1.295630812,1.184239929,1.174721434,0.982227789,1.314595067,0.308382605,0.436404731,1.875912212,1.851130032
1.700921837,1.251970705,1.337257794,1.294879242,1.18409811,1.168902355,0.983836719,1.316425295,0.31236077,0.438144748,1.877510061,1.856703495
1.707519918,1.255181394,1.342486216,1.29684165,1.184027388,1.161878148,0.985410063,1.317924685,0.316193772,0.439949581,1.878751753,1.862134575
1.712982322,1.256907695,1.347949224,1.301564983,1.184063494,1.15411719,0.986924256,1.319186079,0.319770013,0.441792311,1.879721236,1.867241401
1.717197288,1.257036479,1.353685937,1.308684301,1.184198471,1.146352206,0.98837069,1.320360545,0.323066027,0.443658642,1.880641453,1.871900303
1.720104553,1.256213756,1.359668517,1.317426966,1.184385537,1.139466615,0.98973636,1.321556264,0.326206258,0.445595876,1.881730936,1.876077151
1.72184382,1.255125195,1.365865943,1.326540195,1.18458851,1.134316719,0.991001015,1.322809889,0.329380108,0.447640104,1.883022055,1.879773349
1.722611556,1.254436035,1.372290995,1.333997659,1.184791904,1.131584728,0.9921625,1.324141746,0.332717654,0.449816432,1.884461547,1.882995602
1.722561937,1.254812743,1.378989633,1.33759363,1.184996062,1.131818906,0.993249848,1.325590604,0.336216801,0.452136463,1.88604889,1.885783326
1.721827917,1.256869011,1.385955483,1.337997021,1.185212417,1.135556264,0.994288712,1.327170674,0.339854895,0.454521957,1.887777514,1.888225924
1.72049622,1.260469633,1.393085406,1.337394773,1.185447708,1.143233284,0.995285921,1.328866968,0.343673525,0.456870552,1.889561182,1.890362508
1.718609141,1.265002771,1.400279848,1.336366501,1.18566293,1.155095019,0.996257458,1.330664265,0.347735736,0.459136042,1.891287456,1.892240956
1.716338745,1.270213733,1.407469464,1.335038729,1.185776662,1.171317965,0.997220214,1.332527287,0.352057001,0.461316271,1.892850331,1.893969482
1.714210107,1.275968279,1.414554274,1.333615606,1.185739537,1.192062703,0.998177513,1.334415942,0.356582349,0.463422895,1.894227478,1.895565454
1.712279489,1.282076662,1.421414788,1.332284583,1.185575669,1.217360953,0.999132398,1.336292772,0.361235855,0.465478491,1.895556298,1.896991227
1.709947568,1.288306993,1.427993371,1.331143649,1.185304289,1.246976748,1.000087487,1.33806553,0.365916912,0.467510031,1.897071629,1.898160311
1.706812067,1.294366062,1.434317292,1.330211353,1.184914264,1.280448632,1.001039259,1.339624626,0.370518989,0.469513986,1.89896328,1.898970263
1.702684748,1.299903421,1.440465491,1.32952865,1.184396885,1.317230993,1.002005624,1.340892732,0.374959132,0.471483305,1.901253203,1.899540182
1.697455847,1.304622482,1.446480276,1.32909651,1.183802691,1.356725179,1.003015495,1.341816761,0.379211167,0.473414023,1.903829423,1.90002801
1.691088109,1.30822858,1.452253071,1.328814936,1.183227466,1.39832706,1.004089496,1.342457731,0.383328564,0.475342092,1.906607071,1.900372568
1.683603249,1.310429693,1.457589012,1.328521859,1.182687669,1.441429009,1.005239395,1.342936558,0.387380536,0.477337599,1.909634897,1.90048954
1.675056441,1.310959741,1.462376664,1.328099316,1.182120052,1.48532121,1.006468366,1.34332886,0.391421597,0.479448815,1.912943415,1.900414741
1.665538937,1.309585303,1.466616853,1.327525272,1.181526104,1.529252566,1.007783296,1.343643234,0.395479324,0.481705886,1.916452712,1.900256523
1.655222629,1.306112995,1.470376278,1.326815268,1.181016011,1.572530934,1.009181792,1.343854407,0.39958209,0.484167564,1.920065014,1.900182135
1.644343227,1.30042527,1.473760265,1.325998377,1.180681287,1.614495469,1.01063683,1.343931262,0.403781438,0.486880171,1.923763858,1.900256478
1.633130467,1.292493913,1.476846077,1.32512831,1.180499848,1.654532222,1.012119984,1.343857329,0.408126379,0.489801153,1.927586516,1.900470185
1.62183996,1.282324954,1.479696527,1.324263632,1.180380349,1.692106579,1.01362628,1.343657419,0.412643113,0.492881155,1.931562466,1.900800723
1.610737602,1.269972739,1.48238432,1.323447872,1.180268302,1.726773257,1.015151964,1.343400769,0.417322162,0.496070088,1.935787368,1.901161667
1.600082231,1.255519576,1.484917047,1.322680467,1.180160517,1.758141217,1.016676315,1.343224387,0.422131333,0.499293132,1.940301341,1.901609375
1.590073536,1.239009675,1.487259866,1.321923581,1.180046454,1.785879874,1.018196116,1.343255598,0.427054973,0.502492589,1.944989214,1.902294859
1.580802859,1.220507458,1.489406278,1.321140097,1.179908564,1.809745909,1.019731493,1.34347887,0.432169446,0.505631986,1.949757121,1.903258575
1.572325638,1.200155377,1.491319403,1.320267147,1.179735788,1.82959009,1.021286204,1.343806873,0.437548222,0.508656323,1.954645729,1.904392067
1.564705905,1.178098697,1.492955781,1.319234386,1.179516391,1.845333507,1.022833867,1.344158084,0.443186311,0.511567987,1.959703337,1.905550637
1.557994966,1.154486812,1.494348131,1.318072791,1.179276584,1.856961936,1.024341928,1.344427377,0.449067408,0.514458536,1.964897468,1.906729414
1.552200405,1.129530908,1.495591054,1.316915829,1.179012859,1.864508026,1.025793605,1.34456569,0.455174772,0.517319853,1.97016824,1.908076028
1.54731518,1.103512078,1.496756533,1.315895965,1.178664426,1.867983604,1.027181299,1.344554096,0.461496784,0.520034853,1.975420856,1.90966973
1.543273012,1.076776627,1.497810827,1.315121354,1.178236496,1.867377146,1.028491336,1.344434673,0.468004933,0.522526391,1.980507692,1.911415495
1.53994645,1.04957455,1.49852081,1.314644763,1.177772831,1.862587655,1.029673529,1.344273156,0.474598914,0.524752416,1.985241086,1.913275656
1.537279026,1.022030698,1.498520064,1.31447898,1.177291734,1.8534444,1.030696388,1.344083582,0.481152125,0.52668224,1.989453886,1.915226776
1.53524995,0.994201171,1.497559908,1.314647337,1.176864476,1.839830733,1.031593423,1.343919911,0.487548594,0.528347236,1.993179163,1.917278899
1.533786742,0.966140368,1.495526397,1.315168267,1.176583888,1.821696659,1.032411175,1.343855874,0.493695195,0.529856794,1.996765035,1.919581218
1.532817359,0.938025514,1.492420049,1.316058637,1.176476393,1.799075676,1.033159255,1.343923718,0.499506181,0.531334009,2.000671516,1.922220642
1.532276675,0.91005747,1.488777833,1.317335561,1.176599534,1.772099711,1.033824875,1.344132141,0.504879138,0.532843823,2.005293318,1.925213048
1.532061754,0.88237082,1.485340103,1.31895804,1.177034964,1.740940586,1.034450384,1.344511394,0.509708558,0.534345852,2.010871361,1.928653418
1.532053764,0.85506572,1.482531902,1.320874038,1.177779553,1.705782172,1.035122931,1.34510279,0.51391547,0.535741963,2.017447319,1.932625104
1.532142607,0.828265947,1.480719201,1.323036537,1.178783354,1.666880374,1.035905196,1.345939201,0.517460569,0.536983069,2.024895963,1.93698445
1.53220565,0.802090267,1.480263782,1.325330793,1.179989679,1.624610792,1.036826791,1.347088561,0.520346764,0.538118655,2.032960154,1.94160904
1.532126275,0.776577641,1.481407749,1.327643465,1.181339452,1.579545561,1.037903717,1.348600406,0.522616391,0.539223257,2.041348158,1.946525473
1.53182465,0.751699817,1.484229726,1.329901875,1.18279134,1.532395014,1.039136052,1.350459085,0.524410785,0.540341429,2.049725199,1.95161507
1.531309687,0.727416067,1.488661245,1.332071823,1.184321819,1.483920362,1.040510258,1.352634208,0.525988736,0.541488523,2.057683301,1.956623613
1.530765174,0.703694503,1.494553114,1.334136181,1.185900989,1.434960876,1.041996697,1.355053068,0.527605511,0.542619118,2.064729078,1.961414395
1.530369863,0.680614338,1.501691946,1.336057239,1.187490341,1.386348185,1.043538802,1.357581518,0.529451089,0.543692295,2.070292447,1.965934808
1.530145313,0.658388556,1.509700032,1.337774444,1.18904951,1.338897352,1.045074503,1.3600463,0.531696911,0.544725067,2.073785542,1.970076339
1.530074927,0.637354815,1.518030393,1.339199265,1.190544254,1.293458349,1.046558784,1.362252918,0.534558635,0.545737795,2.074656275,1.973754221
1.530090987,0.617944361,1.52601503,1.340182608,1.191908967,1.250842987,1.0479544,1.364028732,0.538185921,0.546709772,2.072501953,1.976957889
1.530035023,0.600560281,1.532957154,1.340573372,1.193041166,1.211785443,1.049216678,1.36537778,0.542633627,0.547617747,2.067110078,1.979799393
1.52980011,0.585558067,1.538695546,1.340288873,1.193865707,1.176926381,1.050302777,1.366467631,0.547935098,0.54847624,2.058407321,1.982323118
1.529429254,0.573227145,1.543402401,1.339266353,1.194320504,1.146777168,1.051179386,1.367457746,0.554104909,0.549318542,2.046430491,1.984461005
1.529012467,0.563858907,1.546984886,1.337438954,1.194322178,1.121676428,1.051819754,1.368346011,0.561107404,0.550158327,2.031306991,1.986271913
1.528587952,0.557792678,1.549303627,1.334807247,1.193779112,1.10170116,1.052211441,1.36900151,0.568884367,0.55099017,2.013166681,1.98785516
1.528158981,0.55525905,1.550276548,1.331428541,1.192582629,1.086730224,1.052350718,1.369305514,0.577375282,0.551833075,1.99211709,1.989189046
1.527657862,0.556289927,1.54980917,1.327336138,1.190626882,1.076478877,1.052239311,1.369145829,0.586461736,0.552709992,1.968270867,1.990230346
1.527006374,0.56082405,1.547817711,1.322572777,1.187851554,1.070407787,1.051890576,1.368410614,0.596030606,0.553588462,1.941775326,1.991093287
1.526166871,0.568765563,1.544237707,1.317175472,1.184251349,1.067756027,1.051323836,1.366966974,0.606022145,0.554469422,1.912913032,1.991976813
1.525073226,0.579918072,1.53897294,1.311129109,1.179845996,1.067624031,1.050573978,1.364779453,0.616354949,0.555384629,1.881989768,1.992973826
1.523682649,0.593973339,1.531958842,1.304410891,1.174644363,1.069116461,1.049683021,1.361902898,0.626875714,0.556279633,1.849238589,1.993968007
1.521957262,0.610551189,1.523212437,1.297062907,1.168646547,1.071517007,1.04867749,1.358398605,0.637449285,0.557075404,1.814858686,1.994782971
1.519853898,0.629277102,1.512808561,1.289095905,1.161820922,1.074437708,1.047564202,1.354353522,0.648036457,0.557734398,1.779087706,1.995366804
1.517365636,0.649758601,1.500854086,1.280457535,1.154152594,1.077628809,1.046350693,1.349857326,0.658547566,0.558235033,1.742300258,1.99571202
1.514499714,0.671556202,1.487545375,1.271107194,1.145670362,1.080840287,1.04506608,1.344960198,0.668847419,0.558603141,1.704997455,1.995599927
1.511224154,0.694276516,1.473153059,1.260984215,1.136372961,1.083842145,1.043750168,1.339673121,0.678864226,0.558946965,1.667667388,1.994661712
1.507532597,0.717621859,1.457868971,1.249965798,1.126205306,1.086424745,1.042445977,1.333985338,0.688564864,0.559343928,1.630640213,1.992793918
1.503532122,0.741539124,1.441732815,1.237942421,1.115113416,1.08852611,1.041195253,1.327905721,0.697962954,0.559758615,1.594096246,1.990159879
1.499341343,0.766226295,1.424677672,1.224917117,1.103086388,1.090152177,1.040033232,1.321455868,0.707092523,0.560130032,1.558209697,1.986952518
1.495009859,0.791926757,1.406630754,1.210939828,1.090112202,1.091206024,1.038968406,1.314622991,0.715983427,0.560361947,1.523121129,1.98339661
1.490608506,0.81831156,1.387546578,1.196047046,1.076197908,1.091481378,1.037970008,1.307395308,0.724596948,0.560350803,1.488864949,1.979651237
1.486272042,0.844726866,1.36744159,1.18024942,1.061405699,1.090824293,1.036983015,1.299757839,0.732771374,0.560095657,1.455497686,1.975780413
1.482139627,0.871071824,1.346405377,1.163519821,1.045833886,1.089221695,1.035924866,1.291693707,0.740316345,0.55961833,1.42317756,1.971801952
1.478251981,0.898272914,1.324540809,1.145855071,1.029594691,1.086794864,1.034754224,1.283187497,0.747113197,0.558913642,1.392065636,1.967682032
1.474535949,0.927671871,1.301950854,1.1272945,1.012793799,1.083661378,1.033489706,1.27421221,0.753102259,0.557991532,1.362268041,1.963423569
1.470947583,0.958834094,1.278746382,1.107919863,0.995553915,1.079881664,1.032144027,1.264738782,0.758103666,0.55681724,1.333954567,1.958962513
1.467418711,0.989604294,1.255038898,1.087907725,0.978017837,1.075591608,1.030709497,1.254819791,0.761831132,0.555357138,1.30738225,1.954153251
1.463745992,1.018136488,1.230940626,1.067463218,0.96032776,1.070930048,1.029168676,1.244580424,0.764088164,0.553659755,1.282780345,1.948886081
1.459693689,1.043876622,1.206552684,1.046756568,0.942669028,1.065883699,1.027502922,1.234129796,0.764785043,0.551738485,1.260308774,1.943146351
1.454987939,1.066648145,1.181927493,1.025986613,0.925245694,1.060384128,1.02570316,1.223561027,0.76384655,0.549544626,1.240062844,1.936952529
1.449205474,1.084885216,1.157121767,1.005295898,0.908203152,1.054424526,1.023762344,1.212971646,0.761202204,0.547052216,1.222066212,1.930232434
1.441874108,1.097404379,1.132307876,0.984746394,0.89163244,1.048016589,1.021642184,1.202495211,0.756876164,0.544263097,1.206306546,1.922858014
1.433173238,1.104774958,1.107738699,0.964415355,0.875665689,1.041211367,1.01928947,1.192192515,0.750943978,0.541179477,1.192777567,1.91479569
1.423573203,1.107939847,1.083596847,0.944425555,0.860500473,1.034078489,1.016685256,1.182014759,0.743434893,0.537801908,1.181537712,1.906139187
1.41306403,1.107832082,1.060025803,0.924887327,0.846327039,1.026655629,1.013832369,1.171919048,0.734358288,0.534156402,1.172656239,1.896952411
1.40151797,1.105316511,1.037223024,0.905825382,0.833313696,1.018973189,1.010725493,1.161831585,0.723771183,0.530291303,1.166059689,1.887283709
1.388852216,1.101182161,1.01535752,0.887238088,0.821581575,1.011025138,1.007372136,1.151703139,0.711824961,0.526277089,1.161560548,1.877196163
1.374999796,1.096197298,0.994529258,0.86913648,0.811150861,1.002796976,1.003795903,1.141579774,0.698729218,0.522188117,1.158962834,1.866735314
1.359944412,1.09107973,0.974812741,0.8515378,0.801994989,0.994310174,1.000015164,1.13156252,0.684678084,0.518079575,1.158047218,1.856025656
1.343715466,1.086470124,0.956281219,0.83442337,0.794088051,0.985555018,0.996040625,1.121771208,0.669834762,0.513959277,1.158556569,1.845198988
1.326360047,1.08288457,0.939080107,0.817796444,0.787390485,0.976492972,0.991879833,1.112207858,0.654393176,0.509814929,1.160178826,1.834214964
1.3079557,1.080725192,0.92343847,0.801738782,0.781842082,0.967082933,0.987529723,1.102742264,0.638621309,0.505629968,1.16253444,1.822878845
1.288617358,1.080386524,0.909531682,0.786338173,0.77734534,0.95729224,0.982976777,1.093238834,0.622844835,0.501362611,1.165176813,1.810967367
1.268459714,1.082229142,0.897403789,0.771645805,0.773820664,0.94711573,0.978196829,1.083610867,0.607347918,0.497019779,1.167632097,1.798367426
1.247573586,1.08650264,0.887021763,0.757674732,0.771199752,0.936554806,0.973176253,1.073774168,0.592319433,0.492642352,1.169428815,1.785177077
1.22603913,1.093376154,0.878288189,0.744368216,0.769367485,0.925617096,0.967927474,1.063635736,0.577866764,0.488290609,1.170071116,1.771569246
1.203963493,1.102944725,0.871024352,0.73162466,0.768184116,0.91432422,0.962465474,1.053125014,0.564057998,0.483997546,1.169052166,1.757584393
1.181577179,1.115344958,0.865011657,0.719360959,0.767519123,0.902698978,0.956797426,1.042194486,0.551028217,0.479752692,1.165965816,1.743182022
1.159126929,1.130817765,0.859978264,0.707515266,0.767261965,0.890719336,0.950920935,1.030854667,0.538868805,0.47555721,1.160621088,1.728394642
1.136743684,1.149683374,0.855613233,0.69603301,0.767319412,0.878354171,0.944808756,1.019143577,0.527575312,0.471417822,1.153016948,1.71339289
1.114507359,1.172548609,0.851592387,0.684940587,0.767607286,0.865638492,0.938417124,1.007056494,0.517146256,0.467320763,1.143287015,1.698340545
1.092546571,1.19951528,0.847590331,0.674348409,0.768040378,0.852650847,0.931703335,0.994591537,0.507572095,0.46325561,1.131760262,1.683306669
1.07105305,1.229761257,0.84330204,0.664363772,0.768506846,0.839410276,0.924627922,0.981804352,0.498815123,0.459286114,1.118957123,1.668359193
1.050247883,1.262044614,0.838462465,0.655017115,0.768899148,0.825903898,0.917151975,0.968803064,0.490836511,0.455496831,1.105430313,1.653491908
1.030377753,1.295658673,0.832823775,0.646268451,0.769150826,0.81215724,0.909267455,0.955698259,0.483561594,0.451904442,1.091648439,1.638755306
1.011611569,1.330763546,0.826184772,0.6380322,0.769183916,0.798192953,0.901003798,0.942556187,0.476808157,0.448439472,1.077876637,1.624247672
0.994005657,1.367631154,0.818488059,0.630206382,0.768881273,0.78400316,0.892369816,0.929462135,0.47039922,0.444990512,1.064179826,1.609933478
0.977597767,1.406640091,0.809818565,0.622746982,0.768128172,0.769588104,0.883358756,0.916568554,0.464283105,0.441441847,1.050564335,1.595733898
0.96241291,1.447601057,0.800414595,0.615596587,0.766885568,0.754995672,0.873965299,0.903946189,0.458472525,0.437709966,1.037027868,1.58156953
0.948450074,1.489646401,0.7906787,0.608673851,0.765150004,0.740292538,0.864209938,0.89151331,0.453005637,0.433802648,1.023640593,1.567453534
0.935748079,1.53204273,0.780974359,0.601913628,0.762852379,0.725549154,0.854167811,0.879160928,0.447937017,0.429773434,1.010532268,1.553414179
0.924453058,1.574145938,0.771431657,0.59527491,0.759912222,0.710835195,0.843912167,0.866830979,0.44331112,0.425677152,0.997702827,1.539450161
0.914716955,1.615336148,0.762043732,0.588756453,0.756290105,0.696233669,0.833466818,0.854516405,0.439154725,0.421532927,0.985105693,1.525633581
0.90660191,1.655119288,0.75280008,0.582334935,0.751950655,0.681820287,0.822865794,0.842184373,0.435462851,0.417315038,0.972764699,1.512035678
0.900142929,1.693184944,0.743738419,0.575965751,0.746806214,0.667640586,0.812170844,0.829716083,0.432140647,0.412985126,0.960768633,1.498648641
0.895360326,1.729300439,0.734903586,0.569622517,0.740741089,0.653720654,0.801446083,0.817030472,0.429075591,0.408517979,0.949272214,1.485402393
0.892199396,1.763042367,0.726313451,0.563284717,0.733715166,0.64006406,0.790736406,0.804206815,0.426210779,0.403934024,0.938406029,1.472281493
0.890530604,1.793859906,0.717935339,0.556968377,0.725770106,0.62664078,0.780046494,0.79141983,0.423499458,0.399300705,0.928265214,1.459251546
0.890218901,1.821322504,0.709696766,0.55071805,0.716985272,0.613441442,0.769370533,0.778809962,0.420887373,0.394682151,0.918936397,1.446177225
0.891159075,1.845053105,0.701565673,0.544532101,0.707463317,0.600505128,0.758714002,0.766485706,0.418299699,0.39010741,0.910525078,1.433003629
0.893292778,1.864691585,0.693514007,0.538366287,0.69731015,0.587887025,0.748101303,0.754563628,0.415688027,0.385591087,0.903090963,1.419880188
0.896594057,1.87994642,0.685502936,0.532189744,0.686597632,0.575644947,0.737564853,0.743006192,0.413053783,0.381139295,0.896489306,1.406982936
0.901000555,1.890578888,0.677513864,0.526025911,0.675377415,0.563839108,0.727139706,0.731700778,0.410393898,0.376729187,0.890428605,1.394365121
0.906369644,1.89639391,0.66954402,0.519944403,0.66372997,0.552551667,0.716860697,0.720631912,0.40767886,0.372296264,0.88459107,1.382124314
0.912479944,1.897157953,0.661608525,0.514011471,0.65175438,0.541866627,0.706778283,0.709803194,0.404894198,0.367792705,0.878681714,1.370492774
0.91909684,1.892615816,0.653727306,0.508275012,0.639564071,0.531836485,0.696953878,0.699248325,0.402035542,0.363230023,0.872578913,1.359492148
0.926068627,1.882617953,0.645919343,0.502761471,0.62729669,0.522413083,0.687366995,0.689030973,0.399124744,0.358614901,0.866291962,1.348801611
0.933335712,1.867138832,0.638233058,0.497452552,0.615065866,0.513501633,0.677935702,0.679192205,0.396212588,0.353929669,0.85980314,1.338117831
0.940876121,1.846269359,0.630706328,0.492320831,0.602970078,0.505076687,0.668619009,0.669770525,0.393305538,0.349183899,0.853101743,1.327278592
0.948628372,1.820237264,0.623370435,0.48736926,0.591103666,0.497145017,0.659405059,0.660810233,0.390394772,0.344408583,0.846230306,1.316254968
0.956455212,1.789389155,0.616276303,0.482606126,0.579521299,0.489709242,0.650279301,0.652281635,0.387498884,0.339657726,0.839208724,1.305114393
0.964213009,1.754167851,0.609423982,0.477998007,0.568314025,0.482757574,0.641225607,0.644083993,0.384679843,0.33494395,0.832013329,1.293871444
0.971806299,1.715155082,0.602796295,0.473520045,0.55761935,0.476280791,0.632236049,0.636125966,0.382006053,0.330240765,0.824687525,1.282498442
0.979160255,1.673123534,0.596414255,0.469178407,0.547561904,0.470278878,0.623301857,0.628341385,0.379489609,0.325589226,0.817292401,1.271187266
0.986133104,1.629017839,0.59031391,0.464942952,0.538241248,0.464734127,0.614424975,0.620680949,0.377147746,0.321045755,0.809843426,1.260219998
0.992476262,1.583932897,0.584529712,0.460783894,0.529731352,0.459604152,0.605633534,0.613103321,0.374983764,0.316624831,0.802414863,1.249615072
0.997954707,1.539112407,0.579108343,0.456710805,0.522101652,0.454797605,0.596966698,0.605556938,0.372975184,0.312283883,0.795146199,1.239276089
1.002417574,1.495809339,0.574105309,0.452727718,0.515386623,0.450216703,0.588448881,0.597945861,0.371133174,0.307917397,0.788139401,1.229145844
1.005712478,1.455091866,0.56950661,0.448818347,0.509584698,0.445803332,0.580080159,0.590165656,0.369461888,0.303408316,0.781380899,1.219153977
1.007669131,1.41783305,0.565197462,0.444989177,0.504668813,0.441539367,0.571863123,0.582144208,0.36790119,0.29871366,0.774711963,1.209302243
1.008187666,1.384678948,0.56104212,0.441247467,0.500540152,0.437431626,0.563813234,0.573874831,0.366356975,0.293916206,0.767989367,1.199620412
1.007251423,1.355785867,0.55690206,0.437584135,0.497062453,0.433458055,0.555938801,0.56543538,0.364748934,0.289125237,0.761198466,1.190107623
1.004892333,1.330674352,0.552603583,0.434001953,0.494122273,0.429582145,0.548232232,0.556945314,0.36303543,0.284425884,0.754342308,1.180810619
1.0011641,1.308187949,0.548058635,0.43052274,0.49164218,0.42579177,0.540692111,0.548544851,0.361178903,0.279833692,0.747427723,1.171797475
0.996137017,1.28636214,0.543341203,0.427163073,0.489727795,0.422083008,0.533332775,0.540356533,0.35911423,0.275325205,0.740471551,1.163108211
0.989935483,1.26372388,0.538565239,0.423915515,0.488872548,0.418454946,0.526161545,0.532490795,0.35680219,0.270944723,0.733536361,1.154761934
0.982735768,1.240773359,0.533804952,0.42078438,0.489150392,0.414898958,0.519173647,0.525065224,0.354258969,0.266774555,0.726679301,1.146719028
