index value
-100 0.015625000030131141
-99 0.01562500003013113
-98 0.015625000030131116
-97 0.015625000030131127
-96 0.015625000030131116
-95 0.015625000030131099
-94 0.01562500003013112
-93 0.015625000030131113
-92 0.01562500003013113
-91 0.015625000030131116
-90 0.015625000030131127
-89 0.015625000030131113
-88 0.01562500003013112
-87 0.015625000030131106
-86 0.015625000030131089
-85 0.015625000030131092
-84 0.015625000030131078
-83 0.015625000030131099
-82 0.015625000030131085
-81 0.015625000030131099
-80 0.015625000030131106
-79 0.015625000030131089
-78 0.015625000030131092
-77 0.015625000030131078
-76 0.015625000030131078
-75 0.015625000030131061
-74 0.015625000030131078
-73 0.015625000030131061
-72 0.015625000030131078
-71 0.015625000030131057
-70 0.015625000030131057
-69 0.015625000030131057
-68 0.015625000030131037
-67 0.01562500003013105
-66 0.01562500003013105
-65 0.015625000030131026
-64 0.01562500003013104
-63 0.015625000030131037
-62 0.015625000030131012
-61 0.015625000030131009
-60 0.015625000030131019
-59 0.015625000030131012
-58 0.015625000030131026
-57 0.015625000030131012
-56 0.015625000030131009
-55 0.015625000030131012
-54 0.015625000030130988
-53 0.015625000030130974
-52 0.015625000030130981
-51 0.015625000030130971
-50 0.015625000030130991
-49 0.015625000030130953
-48 0.015625000030130974
-47 0.015625000030130964
-46 0.01562500003013096
-45 0.015625000030130946
-44 0.015625000030130939
-43 0.015625000030130939
-42 0.015625000030130926
-41 0.015625000030130908
-40 0.015625000030130919
-39 0.015625000030130884
-38 0.015625000030130894
-37 0.015625000030130894
-36 0.015625000030130863
-35 0.015625000030130863
-34 0.01562500003013086
-33 0.015625000030130832
-32 0.015625000030130811
-31 0.015625000030130832
-30 0.015625000030130804
-29 0.015625000030130821
-28 0.015625000030130783
-27 0.01562500003013079
-26 0.015625000030130745
-25 0.015625000030130742
-24 0.015625000030130717
-23 0.015625000030130686
-22 0.015625000030130686
-21 0.015625000030130679
-20 0.015625000030130641
-19 0.015625000030130603
-18 0.015625000030130582
-17 0.01562500003013054
-16 0.01562500003013054
-15 0.015625000030130495
-14 0.015625000030130447
-13 0.015625000030130419
-12 0.015625000030130381
-11 0.015625000030130322
-10 0.015625000030130273
-9 0.015625000030130183
-8 0.015625000030130093
-7 0.015625000030129992
-6 0.01562500003012985
-5 0.015625000030129673
-4 0.015625000030129444
-3 0.015625000030129021
-2 0.015625000030120455
-1 0.015625000030131515
0 0.015625000030123709
1 0.015625000030128278
2 0.015625000030129021
3 0.015625000030129444
4 0.015625000030129673
5 0.01562500003012985
6 0.015625000030129992
7 0.015625000030130093
8 0.015625000030130183
9 0.015625000030130273
10 0.015625000030130322
11 0.015625000030130381
12 0.015625000030130419
13 0.015625000030130447
14 0.015625000030130495
15 0.01562500003013054
16 0.01562500003013054
17 0.015625000030130582
18 0.015625000030130603
19 0.015625000030130641
20 0.015625000030130679
21 0.015625000030130686
22 0.015625000030130686
23 0.015625000030130717
24 0.015625000030130742
25 0.015625000030130745
26 0.01562500003013079
27 0.015625000030130783
28 0.015625000030130821
29 0.015625000030130804
30 0.015625000030130832
31 0.015625000030130811
32 0.015625000030130832
33 0.01562500003013086
34 0.015625000030130863
35 0.015625000030130863
36 0.015625000030130894
37 0.015625000030130894
38 0.015625000030130884
39 0.015625000030130919
40 0.015625000030130908
41 0.015625000030130926
42 0.015625000030130939
43 0.015625000030130939
44 0.015625000030130946
45 0.01562500003013096
46 0.015625000030130964
47 0.015625000030130974
48 0.015625000030130953
49 0.015625000030130991
50 0.015625000030130971
51 0.015625000030130981
52 0.015625000030130974
53 0.015625000030130988
54 0.015625000030131012
55 0.015625000030131009
56 0.015625000030131012
57 0.015625000030131026
58 0.015625000030131012
59 0.015625000030131019
60 0.015625000030131009
61 0.015625000030131012
62 0.015625000030131037
63 0.01562500003013104
64 0.015625000030131026
65 0.01562500003013105
66 0.01562500003013105
67 0.015625000030131037
68 0.015625000030131057
69 0.015625000030131057
70 0.015625000030131057
71 0.015625000030131078
72 0.015625000030131061
73 0.015625000030131078
74 0.015625000030131061
75 0.015625000030131078
76 0.015625000030131078
77 0.015625000030131092
78 0.015625000030131089
79 0.015625000030131106
80 0.015625000030131099
81 0.015625000030131085
82 0.015625000030131099
83 0.015625000030131078
84 0.015625000030131092
85 0.015625000030131089
86 0.015625000030131106
87 0.01562500003013112
88 0.015625000030131113
89 0.015625000030131127
90 0.015625000030131116
91 0.01562500003013113
92 0.015625000030131113
93 0.01562500003013112
94 0.015625000030131099
95 0.015625000030131116
96 0.015625000030131127
97 0.015625000030131116
98 0.01562500003013113
99 0.015625000030131141
