index value
-61 0.059282906477674223
-60 0.059255956559277373
-59 0.059228317501488582
-58 0.059199959412118981
-57 0.059170850551003767
-56 0.059140957180549306
-55 0.059110243400586217
-54 0.059078670966936447
-53 0.059046199091129674
-52 0.059012784218155895
-51 0.058978379780098573
-50 0.058942935923048792
-49 0.058906399202626129
-48 0.058868712243985676
-47 0.058829813362287604
-46 0.058789636136948709
-45 0.058748108933325612
-44 0.058705154364171057
-43 0.058660688680965557
-42 0.058614621085283113
-41 0.0585668529462701
-40 0.058517276908882504
-39 0.058465775875526801
-38 0.058412221837864521
-37 0.058356474532364908
-36 0.058298379887989596
-35 0.058237768225822641
-34 0.058174452162862711
-33 0.058108224161250589
-32 0.058038853648333041
-31 0.05796608361647531
-30 0.057889626588176701
-29 0.057809159799807698
-28 0.057724319418984836
-27 0.057634693557853514
-26 0.057539813771296563
-25 0.057439144636252201
-24 0.057332070874604305
-23 0.05721788129808817
-22 0.057095748594565454
-21 0.056964703588276169
-20 0.056823602026895285
-19 0.056671081017550806
-18 0.056505500647380941
-17 0.056324863439770882
-16 0.056126698679850567
-15 0.055907887133920482
-14 0.055664377385984364
-13 0.055390693160248632
-12 0.055079021310962643
-11 0.054717443829330609
-10 0.054286428195814168
-9 0.0537518466012172
-8 0.053051317493802992
-7 0.052068299323405162
-6 0.050584948664469276
-5 0.048200015149704692
-4 0.044189382687490085
-3 0.037267884958127745
-2 0.025797285446507248
-1 0.061524766876667886
0 0.031248316424647739
1 0.04030618713618301
2 0.045263191513530011
3 0.048259803920828105
4 0.050197470944078344
5 0.051529736067588781
6 0.052499571450063807
7 0.053241719942843678
8 0.053833343062269688
9 0.054320325492590547
10 0.054731174627408161
11 0.055084448716508173
12 0.05539279033137947
13 0.055665170843632809
14 0.055908181505880603
15 0.056126805912087983
16 0.056324901839654794
17 0.056505514180004601
18 0.056671085715539589
19 0.056823603634993079
20 0.056964704131446109
21 0.05709574877574064
22 0.057217881357809634
23 0.057332070894079178
24 0.057439144642538145
25 0.057539813773303847
26 0.057634693558489235
27 0.057724319419186536
28 0.057809159799867178
29 0.057889626588190649
30 0.057966083616480799
31 0.058038853648337135
32 0.058108224161256529
33 0.058174452162870989
34 0.058237768225816583
35 0.058298379887985093
36 0.058356474532393288
37 0.058412221837900333
38 0.058465775875513507
39 0.058517276908841377
40 0.058566852946260878
41 0.058614621085301598
42 0.058660688680971386
43 0.058705154364159261
44 0.058748108933313656
45 0.058789636136949312
46 0.058829813362308567
47 0.058868712243995799
48 0.05890639920259419
49 0.058942935923009449
50 0.058978379780116878
51 0.059012784218222272
52 0.059046199091141366
53 0.059078670966898797
54 0.059110243400550315
55 0.059140957180529863
56 0.059170850551013884
57 0.059199959412135447
58 0.059228317501503626
59 0.059255956559265313
60 0.059282906477655953
