index value
-68 0.052861633066821345
-67 0.052789171497127814
-66 0.052715047274781178
-65 0.052639195680601748
-64 0.05256154840304867
-63 0.052482033276692173
-62 0.052400573996894392
-61 0.052317089808438889
-60 0.052231495164314995
-59 0.052143699352283968
-58 0.052053606084557447
-57 0.051961113046505802
-56 0.051866111399655031
-55 0.051768485232503866
-54 0.05166811095268696
-53 0.051564856612911769
-52 0.051458581160705778
-51 0.051349133601235046
-50 0.051236352060368542
-49 0.051120062731368987
-48 0.051000078686161951
-47 0.050876198527744824
-46 0.050748204853462132
-45 0.050615862492508379
-44 0.05047891647145903
-43 0.050337089647462807
-42 0.050190079934715054
-41 0.050037557026065084
-40 0.049879158485542925
-39 0.049714485052218815
-38 0.049543094949477812
-37 0.049364496938505545
-36 0.049178141784929567
-35 0.048983411721272588
-34 0.048779607388588005
-33 0.048565931625028584
-32 0.048341469339751302
-31 0.048105162578452466
-30 0.047855779759067546
-29 0.04759187795012329
-28 0.04731175701053153
-27 0.047013404438524468
-26 0.046694429931593853
-25 0.046351988998198132
-24 0.045982695526106503
-23 0.045582524061623733
-22 0.045146703706281023
-21 0.044669606975616144
-20 0.044144638605119309
-19 0.043564130927457284
-18 0.042919253733098586
-17 0.042199946926433703
-16 0.04139488301288529
-15 0.040491462435901661
-14 0.039475836639644678
-13 0.038332939628985437
-12 0.037046486210255511
-11 0.035598860132165705
-10 0.033970760976092494
-9 0.032140390376069125
-8 0.030081803190182353
-7 0.027761749794013121
-6 0.025133715894648318
-5 0.022126755182434898
-4 0.018628768752021053
-3 0.014543737476261101
-2 0.011593179006911754
-1 0.059516697521128883
0 0.012375018863569315
1 0.017420453041449558
2 0.021213733271552938
3 0.024327350208314523
4 0.026980949314891301
5 0.029286889806944709
6 0.031312813367674018
7 0.033104394843468998
8 0.034695307282973861
9 0.036112092163110183
10 0.037376702944716136
11 0.038507889975569635
12 0.039521978860739
13 0.040433324767072093
14 0.041254594392657565
15 0.04199695875733548
16 0.042670241978851858
17 0.043283049542143688
18 0.043842887203193924
19 0.04435627480030363
20 0.044828855691431066
21 0.045265500954491847
22 0.04567040702628318
23 0.046047185588172897
24 0.046398944900752595
25 0.04672836224372539
26 0.047037747532984384
27 0.047329098515999382
28 0.047604148170709105
29 0.047864405066682471
30 0.048111187505150879
31 0.048345652249123718
32 0.04856881861682661
33 0.048781588643587663
34 0.04898476393952797
35 0.049179059790529653
36 0.049365116969344647
37 0.049543511650819133
38 0.049714763761492094
39 0.049879344035683712
40 0.050037680002029065
41 0.050190161085253288
42 0.050337142973027556
43 0.050478951370275839
44 0.050615885242073125
45 0.050748219626722275
46 0.050876208085856835
47 0.051000084848000164
48 0.051120066689949555
49 0.051236354594955243
50 0.051349135218788707
51 0.051458582189752147
52 0.051564857265547735
53 0.051668111365353743
54 0.051768485492678942
55 0.051866111563240773
56 0.051961113149107334
57 0.052053606148766911
58 0.052143699392374031
59 0.052231495189263656
60 0.052317089823880343
61 0.052400574006378139
62 0.052482033282474284
63 0.0525615484065775
64 0.052639195682802065
65 0.052715047276220367
66 0.052789171498123795
67 0.052861633067516706
