index value
-60 0.061049490954306028
-59 0.061037140170150626
-58 0.061024468361697441
-57 0.061011461373650232
-56 0.060998104161253945
-55 0.060984380718272564
-54 0.060970273994108933
-53 0.060955765804037054
-52 0.060940836733811281
-51 0.060925466028498187
-50 0.060909631469649395
-49 0.060893309242375945
-48 0.060876473783387869
-47 0.060859097614303394
-46 0.06084115114981619
-45 0.060822602486534233
-44 0.060803417164948192
-43 0.060783557900206564
-42 0.060762984276287971
-41 0.060741652399094043
-40 0.060719514501263498
-39 0.06069651849263407
-38 0.060672607443752802
-37 0.060647718991365347
-36 0.060621784651636659
-35 0.060594729026423794
-34 0.060566468879260801
-33 0.060536912053291696
-32 0.060505956203203599
-31 0.060473487299460768
-30 0.060439377855147608
-29 0.060403484809907655
-28 0.060365646993089779
-27 0.060325682066205449
-26 0.060283382804164072
-25 0.060238512546153852
-24 0.060190799588619615
-23 0.060139930211230749
-22 0.060085539927067187
-21 0.060027202394031573
-20 0.059964415208887831
-19 0.059896581496016649
-18 0.059822985725712423
-17 0.059742761491468725
-16 0.059654847875814612
-15 0.059557929269414694
-14 0.059450350606516017
-13 0.059329994918059042
-12 0.059194100536448253
-11 0.059038974540563949
-10 0.058859505024574751
-9 0.058648206778211635
-8 0.058392948317601362
-7 0.058070371121043747
-6 0.057624310580534459
-5 0.05689196921963692
-4 0.055354617722143951
-3 0.051330492262912232
-2 0.039787204013021923
-1 0.062060067823708993
0 0.044663076568129102
1 0.052174584390504694
2 0.054998668585214364
3 0.056355144287464638
4 0.057150305049158988
5 0.057687737239897043
6 0.058085249318392575
7 0.058396297882388287
8 0.058648933455282826
9 0.058859657479456012
10 0.059039005566165537
11 0.059194106677510801
12 0.059329996102928821
13 0.059450350829552509
14 0.059557929310360073
15 0.059654847883215831
16 0.059742761492882476
17 0.059822985725952509
18 0.059896581495800509
19 0.059964415208641056
20 0.060027202393988767
21 0.060085539927075209
22 0.060139930211119581
23 0.060190799588479227
24 0.0602385125461357
25 0.060283382804159617
26 0.060325682066151555
27 0.060365646992861781
28 0.060403484809737278
29 0.060439377855304732
30 0.060473487299509375
31 0.060505956203122289
32 0.060536912053503526
33 0.060566468879361145
34 0.060594729026262055
35 0.060621784651718226
36 0.060647718991612386
37 0.060672607443757118
38 0.060696518492425168
39 0.060719514501092704
40 0.060741652399086014
41 0.060762984276337612
42 0.060783557900232918
43 0.060803417164939103
44 0.060822602486482448
45 0.060841151149809231
46 0.060859097614389131
47 0.060876473783405043
48 0.06089330924231879
49 0.060909631469678538
50 0.060925466028463562
51 0.060940836733860498
52 0.060955765804034646
53 0.06097027399415391
54 0.060984380718280475
55 0.060998104161253765
56 0.061011461373655117
57 0.061024468361666119
58 0.061037140170154179
59 0.061049490954299977
