index value
-35 0.089202586291461716
-34 0.089665010238002024
-33 0.090134742166744553
-32 0.090615011754204569
-31 0.091109030913828631
-30 0.091620021670858587
-29 0.092151253619861637
-28 0.092706091217796216
-27 0.093288051506399697
-26 0.093900873358105777
-25 0.094548600034145155
-24 0.095235677785540623
-23 0.095967074501543112
-22 0.096748424147262424
-21 0.097586205138510407
-20 0.098487964200625749
-19 0.099462602160669003
-18 0.10052074536694347
-17 0.10167523736088585
-16 0.10294180237646858
-15 0.10433995917099433
-14 0.10589430774262285
-13 0.1076363858585187
-12 0.10960742242543958
-11 0.11186255185807044
-10 0.11447750678810102
-9 0.11755972241928035
-8 0.1212677656739343
-7 0.1258476482721739
-6 0.13170667378838175
-5 0.13958148635827297
-4 0.15098624252582812
-3 0.16974066766601822
-2 0.21020070151861181
-1 0.6090222967856106
0 1.1391068675871441
1 0.21020075618892645
2 0.16974066766601836
3 0.15098624252582935
4 0.13958148635827461
5 0.13170667378838213
6 0.12584764827217179
7 0.1212677656739314
8 0.11755972241928044
9 0.11447750678810625
10 0.1118625518580779
11 0.10960742242544314
12 0.10763638585851508
13 0.10589430774261488
14 0.10433995917098794
15 0.10294180237646612
16 0.10167523736088571
17 0.10052074536694562
18 0.099462602160679037
19 0.098487964200647732
20 0.097586205138535678
21 0.09674842414727032
22 0.095967074501517494
23 0.095235677785481837
24 0.094548600034060418
25 0.093900873358005288
26 0.093288051506333888
27 0.092706091217887296
28 0.092151253620213397
29 0.091620021671363183
30 0.09110903091411085
31 0.090615011753896177
32 0.090134742165875165
33 0.089665010237059237
34 0.089202586291018793
