index value
-60 0.063950488991248944
-59 0.063962838848225317
-58 0.06397550966854168
-57 0.063988515602272047
-56 0.064001871689501139
-55 0.06401559393086674
-54 0.064029699369474641
-53 0.064044206180577143
-52 0.064059133770741822
-51 0.064074502886800652
-50 0.064090335735162013
-49 0.064106656118072133
-48 0.064123489585009436
-47 0.064140863600627429
-46 0.064158807733329284
-45 0.064177353866636033
-44 0.064196536437424359
-43 0.06421639270532796
-42 0.064236963057953678
-41 0.06425829135673064
-40 0.064280425331396426
-39 0.064303417028114651
-38 0.064327323326083319
-37 0.064352206530061754
-36 0.064378135054776409
-35 0.064405184218375364
-34 0.064433437163736673
-33 0.064462985935584208
-32 0.064493932745719879
-31 0.064526391464687929
-30 0.064560489388561348
-29 0.064596369345805954
-28 0.0646341922243409
-27 0.064674140016562243
-26 0.064716419518893675
-25 0.064761266856782559
-24 0.064808953060516553
-23 0.064859790993993083
-22 0.064914144043251285
-21 0.064972437120021528
-20 0.06503517074287278
-19 0.065102939269402443
-18 0.065176454811762541
-17 0.065256579051919464
-16 0.065344366245056046
-15 0.065441122375234972
-14 0.065548488167759086
-13 0.065668558241332095
-12 0.065804056615191814
-11 0.065958603068575622
-10 0.066137131804107616
-9 0.066346577469369186
-8 0.066597057303129814
-7 0.066904038962049758
-6 0.067292643013516451
-5 0.067807121703702414
-4 0.068535011226803569
-3 0.069683888750547207
-2 0.071944208075249552
-1 0.087140438968115339
0 0.087140439019894433
1 0.071944208126763332
2 0.069683888750501202
3 0.068535011226830117
4 0.067807121703707077
5 0.067292643013520059
6 0.066904038962061305
7 0.066597057303133755
8 0.066346577469360388
9 0.066137131804107616
10 0.065958603068575622
11 0.065804056615191814
12 0.065668558241332095
13 0.065548488167759045
14 0.065441122375235167
15 0.065344366245055283
16 0.065256579051918173
17 0.065176454811763332
18 0.065102939269392424
19 0.065035170742880316
20 0.064972437120025983
21 0.064914144043242764
22 0.064859790993996858
23 0.064808953060514998
24 0.064761266856766475
25 0.064716419518920362
26 0.064674140016554291
27 0.064634192224322998
28 0.064596369345814725
29 0.064560489388578321
30 0.064526391464669319
31 0.064493932745720878
32 0.064462985935600015
33 0.064433437163710944
34 0.064405184218364303
35 0.064378135054796753
36 0.064352206530074188
37 0.064327323326102651
38 0.064303417028129806
39 0.064280425331345745
40 0.064258291356714722
41 0.06423696305806037
42 0.064216392705318218
43 0.064196536437333362
44 0.064177353866504444
45 0.064158807733423265
46 0.064140863600744197
47 0.064123489584967913
48 0.064106656118000899
49 0.064090335735196055
50 0.064074502886910911
51 0.064059133770832485
52 0.064044206180302807
53 0.064029699369301599
54 0.064015593930829631
55 0.064001871689793904
56 0.063988515602710086
57 0.063975509668258018
58 0.063962838847886769
59 0.063950488990913976
