index value
-13 0.1338995238090383
-12 0.13706037363067083
-11 0.14067012201309637
-10 0.14485132743264464
-9 0.14977760829209158
-8 0.15570516816696622
-7 0.16303187410408546
-6 0.17241780354443889
-5 0.18506078982696747
-4 0.20343594016729519
-3 0.23384244442964416
-2 0.30040294727600059
-1 1.8254662561002568
0 1.8254744893993942
1 0.30041395161625917
2 0.23386015212975719
3 0.20346307182828693
4 0.18510025654275919
5 0.17247283527045407
6 0.16310593476720278
7 0.15580183454672189
8 0.14990041782875105
9 0.14500359952292496
10 0.14085475861796204
11 0.13727964645383681
12 0.13415485652222831
