index value
-53 0.070736018133490605
-52 0.071388720459239316
-51 0.071955427020911997
-50 0.072445153353915159
-49 0.072867480432086337
-48 0.073232118044402383
-47 0.073548528259630097
-46 0.073825626080935375
-45 0.074071564744865787
-44 0.074293604480483041
-43 0.074498056763708076
-42 0.074690291564925793
-41 0.074874792789928549
-40 0.075055246773548245
-39 0.075234649892917962
-38 0.075415423612557764
-37 0.075599528009409792
-36 0.075788567601496354
-35 0.075983885846210686
-34 0.076186646802179708
-33 0.076397904060030039
-32 0.07661865815395312
-31 0.076849904340448888
-30 0.07709267296797051
-29 0.077348064763285013
-28 0.07761728332821155
-27 0.077901667065679303
-26 0.0782027227131738
-25 0.078522162688212827
-24 0.078861948626371497
-23 0.079224343863233154
-22 0.079611978240311715
-21 0.080027929609980841
-20 0.080475827924025828
-19 0.080959990057097461
-18 0.081485596942248079
-17 0.082058929819890075
-16 0.082687690523051555
-15 0.08338144365878955
-14 0.084152239679249966
-13 0.085015513432992643
-12 0.085991414914251371
-11 0.087106841787371159
-10 0.088398658137315039
-9 0.089919016294844667
-8 0.091744628265676975
-7 0.093994000912322226
-6 0.09686224474756068
-5 0.10069956009913666
-4 0.10621783436946171
-3 0.1151806494324477
-2 0.1339712584288818
-1 0.34073555566472868
0 0.34073555713798143
1 0.13397125979517049
2 0.11518064943221674
3 0.10621783436877948
4 0.1006995600969559
5 0.096862244740329048
6 0.093994000889511847
7 0.091744628198210901
8 0.089919016106239189
9 0.088398657635598357
10 0.087106840512090472
11 0.085991411806142212
12 0.085015506146198988
13 0.084152223199961004
14 0.083381407627351106
15 0.082687614215131336
16 0.082058773038919675
17 0.081485284002330391
18 0.080959382469366126
19 0.080474679213623404
20 0.080025812785164588
21 0.079608172784131237
22 0.079217664834700371
23 0.078850495863977979
24 0.078502963801241929
25 0.078171240444699863
26 0.077851140958677914
27 0.077537878912554398
28 0.07722581225664249
29 0.076908193063412678
30 0.076576941740932825
31 0.076222473778627994
32 0.075833612544398563
33 0.075397623655993909
34 0.074900403466002116
35 0.074326845149804907
36 0.073661390480389166
37 0.072888754442955769
38 0.071994785502861522
39 0.070967399857634228
40 0.06979750738735048
41 0.068479834389327685
42 0.06701354695713771
43 0.065402590958518997
44 0.06365568982042101
45 0.061785977245153181
46 0.059810283948049547
47 0.057748139475907005
48 0.055620585638851916
49 0.053448921281520949
50 0.0512535050817935
51 0.049052732451493518
52 0.046862276068692907
