index value
-76 0.049617731864825862
-75 0.04953111156631624
-74 0.049442713646640817
-73 0.049352476130608308
-72 0.049260333942302996
-71 0.049166218697095455
-70 0.04907005847511383
-69 0.048971777573924256
-68 0.048871296237805055
-67 0.0487685303605613
-66 0.048663391158305258
-65 0.048555784808004508
-64 0.048445612046855095
-63 0.048332767726651495
-62 0.048217140316271598
-61 0.048098611344149708
-60 0.047977054771142502
-59 0.047852336282473526
-58 0.047724312485443621
-57 0.047592829997288234
-56 0.047457724404930908
-55 0.047318819075412924
-54 0.047175923792477058
-53 0.047028833191176844
-52 0.046877324958526367
-51 0.046721157764202943
-50 0.046560068881309945
-49 0.046393771453425228
-48 0.046221951360892279
-47 0.046044263636950737
-46 0.045860328383346402
-45 0.045669726136121275
-44 0.045471992636089212
-43 0.045266612965893634
-42 0.045053015027449281
-41 0.044830562350967947
-40 0.044598546250621866
-39 0.044356177373176528
-38 0.044102576724229542
-37 0.043836766306292907
-36 0.043557659554050866
-35 0.043264051817560399
-34 0.042954611207587513
-33 0.042627870184328592
-32 0.042282218331911876
-31 0.041915896811064786
-30 0.041526995009815833
-29 0.041113449909256215
-28 0.040673048632327111
-27 0.040203434536484339
-26 0.039702117030552916
-25 0.039166485027951288
-24 0.038593823581119777
-23 0.037981332762688023
-22 0.037326147264331248
-21 0.036625354466411901
-20 0.0358760078896131
-19 0.035075131965644782
-18 0.034219712937438529
-17 0.033306669368174321
-16 0.03233279409153924
-15 0.031294657242737244
-14 0.030188456841205986
-13 0.029009798434047523
-12 0.027753377037015272
-11 0.026412520134819248
-10 0.024978524136095432
-9 0.023439666682264635
-8 0.021779677819807546
-7 0.019975243346620562
-6 0.017991635770154512
-5 0.015774364012131385
-4 0.013231261616896382
-3 0.010187364095441109
-2 0.0062391286552104077
-1 0.062499998453631973
0 0.0088146807315513196
1 0.012457058414278249
2 0.015242559066510973
3 0.017579677547420628
4 0.01962554478498341
5 0.021459863383208079
6 0.023129280625711998
7 0.02466365789655272
8 0.026083359547853253
9 0.027402975797072786
10 0.028633408955802332
11 0.029783124377412408
12 0.030858938439066508
13 0.031866532306355742
14 0.032810794311205663
15 0.03369605055983723
16 0.034526220304015878
17 0.03530491959617111
18 0.036035529032588144
19 0.036721236578657911
20 0.037365063318237864
21 0.037969877806616703
22 0.038538403156198782
23 0.039073219839067426
24 0.039576766324149908
25 0.040051339005129
26 0.040499092370127172
27 0.04092203998293259
28 0.041322056562756115
29 0.041700881248485436
30 0.042060121994377059
31 0.042401260957294878
32 0.042725660686750849
33 0.043034570909269494
34 0.043329135699627409
35 0.043610400845643868
36 0.043879321237141576
37 0.044136768136121274
38 0.044383536214248558
39 0.04462035027104385
40 0.044847871572224821
41 0.045066703767469622
42 0.045277398369434528
43 0.045480459787121508
44 0.045676349920910651
45 0.045865492334652334
46 0.046048276026601227
47 0.04622505882506537
48 0.046396170436963029
49 0.046561915178404169
50 0.046722574416276093
51 0.046878408748905649
52 0.047029659952430032
53 0.047176552717728415
54 0.047319296200801178
55 0.047458085407445449
56 0.047593102431052102
57 0.047724517560398055
58 0.047852490272468427
59 0.047977170123640576
60 0.048098697551005903
61 0.048217204594201112
62 0.048332815546862661
63 0.048445647545701853
64 0.04855581110421172
65 0.04866341059714982
66 0.048768544701183116
67 0.048871306796416894
68 0.04897178533295396
69 0.049070064166126193
70 0.049166222863604149
71 0.049260336987211821
72 0.049352478351942106
73 0.049442715264382403
74 0.049531112742509639
75 0.049617732718596576
