index value
-48 0.184101879373369
-47 0.18337892643073608
-46 0.1826302136516656
-45 0.18185401803002743
-44 0.18104844485500601
-43 0.18021140799914009
-42 0.17934060831243526
-41 0.17843351010655664
-40 0.17748731576753674
-39 0.17649893860495022
-38 0.17546497413148088
-37 0.17438167006970839
-36 0.1732448955045833
-35 0.17205010973032792
-34 0.17079233149509945
-33 0.16946610949026664
-32 0.16806549508279772
-31 0.16658401841602705
-30 0.16501466909544824
-29 0.16334988270582584
-28 0.16158153434344677
-27 0.159700940155417
-26 0.15769886751218087
-25 0.15556555384848494
-24 0.15329073333340523
-23 0.15086366930627787
-22 0.14827318876889772
-21 0.14550771307074661
-20 0.14255527616093269
-19 0.13940351827273154
-18 0.13603963845658337
-17 0.13245028366974482
-16 0.12862134462984651
-15 0.12453761840103048
-14 0.12018228300272378
-13 0.11553610708906838
-12 0.1105762820974652
-11 0.10527470399102491
-10 0.09959542449252469
-9 0.093490791114601651
-8 0.086895398795918719
-7 0.079716140600014043
-6 0.071814740319623441
-5 0.062974345758794556
-4 0.052827905027483926
-3 0.040677858162140056
-2 0.024913864717616901
-1 0.24999997922820494
0 0.035190992580020571
1 0.049725018188914769
2 0.060832636272528426
3 0.070144526715680083
4 0.078287883221878379
5 0.085580990020209705
6 0.092210419520194403
7 0.098295984654246951
8 0.10391980934701761
9 0.1091411431951933
10 0.11400463035950141
11 0.11854523899041276
12 0.12279134370402436
13 0.12676671961028949
14 0.13049186201551227
15 0.13398487193796521
16 0.13726205406582878
17 0.14033832066110646
18 0.14322746321371224
19 0.14594233384341151
20 0.14849496555057029
21 0.1508966517091512
22 0.1531579991382454
23 0.15528896477916015
24 0.15729888289409041
25 0.15919648744119597
26 0.16098993263882036
27 0.16268681354920594
28 0.16429418767472434
29 0.16581859798205972
30 0.16726609738694748
31 0.16864227449365365
32 0.16995228025018994
33 0.17120085512178151
34 0.17239235637779732
35 0.17353078511324863
36 0.17461981267164678
37 0.17566280619189675
38 0.17666285305903015
39 0.17762278410047644
40 0.17854519541404171
41 0.17943246876810157
42 0.18028679054889873
43 0.18111016926362958
44 0.1819044516331908
45 0.18267133732771096
46 0.18341239241185825
47 0.18412906157616032
