index value
-70 0.083495484150812246
-69 0.083607998805154612
-68 0.083722293687739091
-67 0.083838541053235502
-66 0.083956905928633183
-65 0.084077547587952023
-64 0.084200621007563342
-63 0.084326278290150367
-62 0.084454670053110456
-61 0.084585946776059906
-60 0.084720260110730222
-59 0.084857764154858142
-58 0.084998616693934437
-57 0.085142980421674841
-56 0.085291024146072217
-55 0.085442923994466527
-54 0.085598864627626309
-53 0.0857590404806996
-52 0.085923657045318888
-51 0.086092932208390469
-50 0.08626709767002759
-49 0.086446400459737158
-48 0.086631104571776668
-47 0.086821492748976603
-46 0.087017868440021379
-45 0.087220557964730827
-44 0.087429912920050631
-43 0.087646312872744325
-42 0.087870168385112066
-41 0.088101924427698403
-40 0.088342064249656016
-39 0.088591113782040778
-38 0.088849646667041662
-37 0.089118290026289876
-36 0.089397731101464456
-35 0.089688724930478136
-34 0.089992103257778983
-33 0.090308784922363022
-32 0.090639788023874249
-31 0.090986244240611205
-30 0.091349415765595215
-29 0.091730715449072728
-28 0.092131730893198038
-27 0.092554253453054694
-26 0.093000313374919819
-25 0.093472222674380212
-24 0.093972627861525271
-23 0.094504575313545863
-22 0.09507159305914431
-21 0.095677794098617125
-20 0.096328008329191861
-19 0.097027952975611065
-18 0.09778445561731372
-17 0.098605750233225278
-16 0.099501876453962884
-15 0.10048522765699464
-14 0.10157131863329663
-13 0.10277988558746094
-12 0.1041365041418308
-11 0.10567504265077939
-10 0.10744151714552762
-9 0.10950041191304108
-8 0.11194559220325906
-7 0.11492039459404134
-6 0.11865778039426682
-5 0.12356986635562216
-4 0.13048086281456886
-3 0.14139652086799695
-2 0.16346434792076359
-1 0.33437765719650209
0 0.55461414671750042
1 0.16346442939347716
2 0.14139652086799676
3 0.1304808628145688
4 0.1235698663556223
5 0.11865778039426703
6 0.11492039459404141
7 0.11194559220325877
8 0.10950041191304052
9 0.1074415171455272
10 0.10567504265077966
11 0.10413650414183201
12 0.10277988558746272
13 0.10157131863329795
14 0.10048522765699436
15 0.099501876453960525
16 0.098605750233221476
17 0.097784455617310306
18 0.097027952975610121
19 0.096328008329194692
20 0.095677794098623134
21 0.095071593059150861
22 0.094504575313549277
23 0.09397262786152269
24 0.093472222674371566
25 0.093000313374908605
26 0.092554253453046895
27 0.092131730893199468
28 0.091730715449085468
29 0.091349415765615657
30 0.090986244240630607
31 0.090639788023882215
32 0.090308784922352683
33 0.089992103257751005
34 0.089688724930441666
35 0.089397731101434022
36 0.089118290026279287
37 0.08884964666705801
38 0.088591113782080858
39 0.088342064249706975
40 0.088101924427742326
41 0.087870168385132452
42 0.087646312872731988
43 0.087429912920006889
44 0.087220557964667406
45 0.087017868439957097
46 0.086821492748932139
47 0.086631104571768675
48 0.086446400459773157
49 0.086267097670102794
50 0.086092932208487599
51 0.085923657045411675
52 0.085759040480759691
53 0.08559886462763161
54 0.085442923994408046
55 0.085291024145957475
56 0.085142980421527251
57 0.08499861669378965
58 0.084857764154756973
59 0.084720260110708212
60 0.084585946776135124
61 0.084454670053274949
62 0.084326278290369677
63 0.084200621007783846
64 0.084077547588111132
65 0.083956905928670139
66 0.083838541053108298
67 0.083722293687451058
68 0.08360799880477876
69 0.083495484150485355
