index value
-48 0.056149246407848595
-47 0.056016846229537433
-46 0.055879508175229291
-45 0.055736890904208296
-44 0.055588618108289634
-43 0.055434274316416683
-42 0.055273400243265665
-41 0.055105487658200128
-40 0.054929973757206971
-39 0.054746235028949354
-38 0.054553580616987042
-37 0.054351245193575093
-36 0.05413838137654671
-35 0.05391405173768439
-34 0.053677220471582035
-33 0.053426744811646505
-32 0.053161366298115346
-31 0.052879702015513973
-30 0.052580235921681963
-29 0.052261310382060042
-28 0.051921117994966869
-27 0.051557693737879412
-26 0.051168907370839962
-25 0.050752455887923452
-24 0.050305855594656564
-23 0.049826433087286542
-22 0.049311313991429379
-21 0.048757407746159095
-20 0.048161385943964991
-19 0.047519650683082643
-18 0.046828287944129278
-17 0.046082998990215812
-16 0.045278999917668553
-15 0.044410875259559744
-14 0.043472365102610142
-13 0.04245605495929148
-12 0.041352920724029393
-11 0.040151651766371033
-10 0.038837622034226367
-9 0.037391277170433973
-8 0.03578549814639026
-7 0.033981047115306195
-6 0.031918109135418822
-5 0.029498993438500466
-4 0.026547707974385701
-3 0.022694668598804986
-2 0.016911170175969926
-1 0.06746413902043491
0 0.020805009028919075
1 0.025600825482716652
2 0.028892889810177565
3 0.031470618062448538
4 0.033614428277039983
5 0.035459726568601191
6 0.037083182411246994
7 0.038532790848104792
8 0.039840795692362013
9 0.041030054872716236
10 0.04211749114028681
11 0.043116099811901384
12 0.044036181172815221
13 0.044886128656712272
14 0.045672949177907367
15 0.046402615242166594
16 0.047080307949582033
17 0.047710587440601741
18 0.048297514179956529
19 0.048844736480350683
20 0.049355554634241017
21 0.049832968750833408
22 0.050279715211802266
23 0.050698295169243318
24 0.051090997475288107
25 0.051459917706560103
26 0.051806974433095294
27 0.052133923517507917
28 0.052442370973193209
29 0.052733784730307105
30 0.053009505533822956
31 0.053270757113676494
32 0.053518655711535315
33 0.053754219013697521
34 0.053978374518847107
35 0.054191967358311922
36 0.054395767581751138
37 0.054590476920481697
38 0.054776735041856428
39 0.054955125311589872
40 0.055126180082324387
41 0.055290385530956873
42 0.055448186068595702
43 0.055599988348986766
44 0.055746164902239312
45 0.055887057421110775
46 0.05602297972700223
47 0.056154220442250644
