index value
-59 0.069561284482710262
-58 0.069579272544369825
-57 0.069597733363252062
-56 0.069616688070586769
-55 0.069636159133865297
-54 0.069656170475100754
-53 0.069676747596620833
-52 0.069697917719384092
-51 0.069719709936081675
-50 0.069742155379975621
-49 0.06976528741273294
-48 0.069789141834059196
-47 0.069813757115506109
-46 0.069839174662796974
-45 0.069865439110763747
-44 0.069892598654492474
-43 0.06992070542299296
-42 0.069949815902205087
-41 0.069979991415405798
-40 0.07001129867011302
-39 0.070043810381587135
-38 0.070077605987282021
-37 0.070112772469093296
-36 0.070149405301299692
-35 0.070187609547675348
-34 0.07022750113789912
-33 0.070269208358343674
-32 0.070312873600786738
-31 0.070358655423720634
-30 0.070406730993908082
-29 0.070457298995001805
-28 0.070510583113149797
-27 0.070566836238571129
-26 0.070626345564792858
-25 0.070689438821181241
-24 0.070756491948967118
-23 0.070827938635272619
-22 0.07090428225966279
-21 0.070986111011145062
-20 0.071074117222369323
-19 0.071169122385833214
-18 0.071272109941149311
-17 0.071384268861929459
-16 0.071507052518089739
-15 0.071642259583081472
-14 0.071792147475766316
-13 0.07195959504710174
-12 0.072148341998648211
-11 0.072363351923179678
-10 0.072611382430269586
-9 0.072901918579238612
-8 0.073248780145822451
-7 0.073673067195086178
-6 0.074209003954369218
-5 0.074916813993776296
-4 0.075915553939539901
-3 0.077487707020444579
-2 0.080576503328325652
-1 0.10178382428497788
0 0.10178382436743165
1 0.080576503421901369
2 0.07748770702044519
3 0.07591555393954165
4 0.074916813993777739
5 0.074209003954366887
6 0.073673067195081973
7 0.073248780145823117
8 0.072901918579233324
9 0.07261138243027096
10 0.072363351923189226
11 0.072148341998649515
12 0.07195959504709136
13 0.07179214747576218
14 0.071642259583093476
15 0.071507052518101438
16 0.071384268861928751
17 0.071272109941145773
18 0.071169122385826872
19 0.071074117222344149
20 0.070986111011118763
21 0.07090428225967968
22 0.070827938635321663
23 0.070756491949001549
24 0.070689438821185863
25 0.070626345564766602
26 0.070566836238524083
27 0.070510583113116546
28 0.070457298995024314
29 0.070406730993996525
30 0.070358655423791938
31 0.070312873600749726
32 0.070269208358241575
33 0.070227501137864537
34 0.070187609547757018
35 0.07014940530140118
36 0.070112772469098986
37 0.070077605987198963
38 0.070043810381499871
39 0.070011298670091288
40 0.069979991415467221
41 0.069949815902269771
42 0.069920705422980234
43 0.069892598654433605
44 0.069865439110708805
45 0.069839174662770592
46 0.069813757115550629
47 0.0697891418341577
48 0.069765287412754673
49 0.069742155379882834
50 0.069719709935998617
51 0.069697917719401536
52 0.069676747596716271
53 0.069656170475268134
54 0.069636159133949771
55 0.069616688070457053
56 0.069597733363144926
57 0.069579272544475573
58 0.069561284482799315
