index value
-60 0.066520303452991286
-59 0.066512228583152005
-58 0.066503943150212699
-57 0.066495437845093944
-56 0.066486702772426992
-55 0.066477727402973946
-54 0.066468500518888224
-53 0.06645901015440342
-52 0.066449243532768765
-51 0.066439186992778163
-50 0.066428825907572778
-49 0.066418144596723669
-48 0.066407126225730154
-47 0.066395752695729449
-46 0.066384004516579359
-45 0.066371860667089555
-44 0.066359298437431519
-43 0.066346293250856461
-42 0.066332818461130552
-41 0.06631884512269752
-40 0.066304341728783828
-39 0.066289273913384184
-38 0.066273604108771089
-37 0.066257291151150158
-36 0.066240289824970544
-35 0.066222550336080585
-34 0.066204017698194562
-33 0.06618463101417367
-32 0.066164322633425879
-31 0.066143017157610576
-30 0.066120630261457952
-29 0.066097067284956679
-28 0.066072221544808907
-27 0.06604597229829702
-26 0.066018182265602091
-25 0.065988694597248279
-24 0.065957329134174583
-23 0.06592387775321519
-22 0.065888098523652724
-21 0.065849708296792514
-20 0.065808373205290607
-19 0.06576369634037571
-18 0.065715201553230032
-17 0.065662311850281582
-16 0.065604320108439668
-15 0.065540348641813573
-14 0.065469292185278277
-13 0.065389735428277848
-12 0.065299829746795685
-11 0.065197099743868267
-10 0.065078113776483634
-9 0.064937839603102482
-8 0.064768111740929918
-7 0.064553196828758735
-6 0.064255223568529515
-5 0.063764002969651734
-4 0.062724514290786765
-3 0.05994738607370402
-2 0.051450671349154091
-1 0.06717881533747741
0 0.055146020115135121
1 0.06053692994272393
2 0.062482198062910735
3 0.063402317572813505
4 0.063937569805598685
5 0.06429764938593549
6 0.064563119816761189
7 0.06477034087136932
8 0.064938322366938722
9 0.065078214913633511
10 0.06519712030092277
11 0.065299833811494637
12 0.065389736211810573
13 0.065469292332648726
14 0.065540348668848503
15 0.065604320113323275
16 0.065662311851213878
17 0.065715201553388267
18 0.065763696340233324
19 0.065808373205128112
20 0.065849708296764342
21 0.065888098523657998
22 0.065923877753142068
23 0.065957329134082282
24 0.065988694597236344
25 0.066018182265599162
26 0.066045972298261618
27 0.066072221544659165
28 0.06609706728484481
29 0.066120630261561092
30 0.066143017157642481
31 0.066164322633372533
32 0.066184631014312628
33 0.06620401769826037
34 0.066222550335974531
35 0.066240289825024015
36 0.066257291151312084
37 0.06627360410877392
38 0.066289273913247293
39 0.066304341728671931
40 0.06631884512269226
41 0.066332818461163068
42 0.066346293250873725
43 0.066359298437425565
44 0.066371860667055652
45 0.066384004516574807
46 0.06639575269578557
47 0.066407126225741395
48 0.066418144596686268
49 0.066428825907591846
50 0.0664391869927555
51 0.066449243532800961
52 0.066459010154401851
53 0.066468500518917645
54 0.066477727402979123
55 0.066486702772426881
56 0.066495437845097136
57 0.066503943150192216
58 0.066512228583154323
59 0.066520303452987331
