index value
-60 0.068399246152995877
-59 0.068407171236582284
-58 0.068415301650924465
-57 0.068423646425749607
-56 0.068432215157517864
-55 0.068441018054238828
-54 0.06845006598753095
-53 0.068459370549600329
-52 0.06846894411623787
-51 0.068478799916010941
-50 0.068488952106011899
-49 0.068499415858373741
-48 0.068510207456371208
-47 0.068521344400996817
-46 0.068532845530607692
-45 0.06854473115500323
-44 0.068557023206515605
-43 0.068569745410828623
-42 0.068582923480461702
-41 0.068596585333954713
-40 0.068610761345818672
-39 0.068625484630376918
-38 0.068640791368922774
-37 0.068656721184838385
-36 0.068673317576758472
-35 0.068690628420602931
-34 0.068708706552308388
-33 0.068727610448890697
-32 0.068747405028188061
-31 0.068768162591389126
-30 0.068789963938971854
-29 0.068812899700930449
-28 0.068837071931659541
-27 0.068862596030879075
-26 0.068889603076417269
-25 0.068918242676119956
-24 0.068948686480256885
-23 0.068981132543855531
-22 0.069015810793862764
-21 0.069052989948822543
-20 0.069092986368184325
-19 0.069136175502394592
-18 0.069183006901062077
-17 0.069234024162578039
-16 0.069289891875858989
-15 0.069351432646558214
-14 0.069419679001922932
-13 0.069495947808304884
-12 0.069581949748326488
-11 0.069679955237325869
-10 0.069793054800379811
-9 0.069925584962244131
-8 0.070083860622180152
-7 0.070277514836398616
-6 0.070522150176162618
-5 0.070845158998075294
-4 0.071300485398835101
-3 0.072015241387639345
-2 0.073407848464473027
-1 0.082352509821086731
0 0.082352509850447189
1 0.073407848496010106
2 0.072015241387610812
3 0.071300485398851685
4 0.070845158998078223
5 0.07052215017616488
6 0.070277514836405888
7 0.070083860622182637
8 0.069925584962238566
9 0.069793054800379811
10 0.069679955237325869
11 0.069581949748326488
12 0.069495947808304884
13 0.069419679001922904
14 0.069351432646558339
15 0.069289891875858503
16 0.069234024162577221
17 0.069183006901062577
18 0.069136175502388209
19 0.069092986368189127
20 0.069052989948825388
21 0.069015810793857324
22 0.068981132543857945
23 0.0689486864802559
24 0.068918242676109687
25 0.068889603076434311
26 0.068862596030873996
27 0.068837071931648106
28 0.068812899700936056
29 0.068789963938982707
30 0.068768162591377219
31 0.068747405028188713
32 0.068727610448900814
33 0.068708706552291929
34 0.068690628420595853
35 0.068673317576771489
36 0.06865672118484635
37 0.068640791368935153
38 0.068625484630386618
39 0.068610761345786211
40 0.068596585333944526
41 0.06858292348053005
42 0.068569745410822378
43 0.068557023206457304
44 0.068544731154918895
45 0.068532845530667921
46 0.06852134440107166
47 0.068510207456344591
48 0.068499415858328069
49 0.068488952106033729
50 0.068478799916081634
51 0.068468944116296018
52 0.068459370549424373
53 0.068450065987419956
54 0.068441018054215028
55 0.068432215157705686
56 0.068423646426030646
57 0.068415301650742458
58 0.068407171236365041
59 0.06839924615278091
