index value
-53 0.072665682816084889
-52 0.073067248308517463
-51 0.073414716561310447
-50 0.073714104699756214
-49 0.073971639642162856
-48 0.074193515653377742
-47 0.074385688227898053
-46 0.074553712865027419
-45 0.074702632236167951
-44 0.074836910665297851
-43 0.074960411202452851
-42 0.075076408096335312
-41 0.075187626195882568
-40 0.075296298609388287
-39 0.075404234623336119
-38 0.075512891159362938
-37 0.07562344261971668
-36 0.075736845578681197
-35 0.075853896258428408
-34 0.075975279971980114
-33 0.076101612658780599
-32 0.076233475283675065
-31 0.076371442259092565
-30 0.076516105238284352
-29 0.076668093674645499
-28 0.076828093508226697
-27 0.076996865279605559
-26 0.07717526292790991
-25 0.07736425452253172
-24 0.077564946253382713
-23 0.077778611186067173
-22 0.078006724608211966
-21 0.078251008307834505
-20 0.078513486909593339
-19 0.078796560574072569
-18 0.079103100144867863
-17 0.079436573532607968
-16 0.07980121631177807
-15 0.080202266145012732
-14 0.080646291437683232
-13 0.081141662693125324
-12 0.081699246377135853
-11 0.082333457641099478
-10 0.083063915091086446
-9 0.08391815398443904
-8 0.084936308288635021
-7 0.086179719281300152
-6 0.087748097909650255
-5 0.089817618889866419
-4 0.092739224302664749
-3 0.09735823841763129
-2 0.10659871649802075
-1 0.18663602067840743
0 0.18663602116258707
1 0.10659871715030075
2 0.097358238417514162
3 0.092739224302307355
4 0.089817618888699352
5 0.087748097905719552
6 0.086179719268751745
7 0.084936308251159345
8 0.083918153878827853
9 0.083063914808223213
10 0.082333456917861661
11 0.081699244605353091
12 0.08114165852026882
13 0.080646281962045291
14 0.080202245350434423
15 0.079801172125278735
16 0.079436482470139541
17 0.079102917870667824
18 0.078796205762551697
19 0.078512814487682728
20 0.078249766407262597
21 0.078004487351833199
22 0.077774676832326112
23 0.077558187414283969
24 0.077352904502349121
25 0.077156620241913082
26 0.076966897833717227
27 0.076780925621928633
28 0.076595364007486039
29 0.076406192481616828
30 0.076208568555149958
31 0.07599671450467875
32 0.075763850890215492
33 0.075502196877677563
34 0.07520305574827868
35 0.074856999122116102
36 0.074454155342884812
37 0.073984596710918282
38 0.073438807940340037
39 0.072808205920255095
40 0.072085670356342335
41 0.071266037875483954
42 0.070346510064108719
43 0.06932692948752861
44 0.068209887116728721
45 0.067000639137907575
46 0.065706829500403852
47 0.06433803483783837
48 0.062905168192876698
49 0.061419794672770291
50 0.059893423228980246
51 0.058336842109621576
52 0.056759560031751422
