index value
-95 0.056285481373508722
-94 0.056221535479173662
-93 0.056156490121566378
-92 0.056090313007011054
-91 0.056022970430951308
-90 0.055954427189366454
-89 0.05588464648281817
-88 0.055813589812154903
-87 0.055741216865077547
-86 0.055667485392658186
-85 0.055592351074825734
-84 0.055515767373749997
-83 0.05543768537397336
-82 0.055358053608058851
-81 0.05527681786644343
-80 0.055193920990112277
-79 0.055109302644644538
-78 0.055022899074127794
-77 0.054934642833401069
-76 0.054844462497071089
-75 0.054752282343757688
-74 0.054658022014068948
-73 0.054561596140892572
-72 0.054462913950723446
-71 0.054361878834937781
-70 0.054258387890179685
-69 0.054152331427355802
-68 0.054043592449144903
-67 0.053932046096431964
-66 0.053817559064675634
-65 0.053699988991919918
-64 0.053579183820969205
-63 0.053454981139158593
-62 0.053327207500166854
-61 0.053195677733427614
-60 0.053060194247880027
-59 0.052920546338043412
-58 0.052776509501670482
-57 0.052627844779492977
-56 0.052474298128773168
-55 0.052315599843515102
-54 0.052151464034688316
-53 0.051981588185635245
-52 0.051805652796135769
-51 0.051623321130389012
-50 0.051434239082255341
-49 0.051238035170077544
-48 0.051034320671141734
-47 0.05082268990273426
-46 0.050602720652637372
-45 0.05037397475668564
-44 0.050135998814594733
-43 0.04988832502761216
-42 0.049630472132587825
-41 0.04936194639681285
-40 0.049082242626449564
-39 0.048790845128624742
-38 0.048487228553362023
-37 0.048170858526581727
-36 0.047841191969496051
-35 0.04749767698295225
-34 0.047139752157648644
-33 0.046766845152591892
-32 0.046378370364436615
-31 0.045973725488959345
-30 0.04555228675201152
-29 0.045113402559498299
-28 0.044656385282140727
-27 0.044180500847888292
-26 0.043684955758337293
-25 0.043168881068876439
-24 0.042631312766213528
-23 0.042071167828061952
-22 0.041487215038736272
-21 0.040878039332903654
-20 0.040241998005658516
-19 0.039577166496719857
-18 0.038881270530664612
-17 0.038151600019636592
-16 0.037384898050773482
-15 0.036577215070908206
-14 0.03572371330783547
-13 0.034818398232780372
-12 0.033853740065000505
-11 0.032820124302167547
-10 0.031705026621505608
-9 0.030491724064602786
-8 0.029157184914239652
-7 0.02766840893332146
-6 0.025975600689606179
-5 0.023998159148211792
-4 0.021591863717933722
-3 0.018455184996059037
-2 0.013750817726000102
-1 0.067464139396512607
0 0.016928539813265302
1 0.020840855276868669
2 0.023535605010326865
3 0.025655686019071644
4 0.027430024786923864
5 0.028969544450001657
6 0.030337291685269292
7 0.03157285667169956
8 0.032702862934870194
9 0.03374613211652161
10 0.034716486168254158
11 0.035624383129533921
12 0.036477928475205555
13 0.037283530172456884
14 0.038046339655963116
15 0.038770558521043517
16 0.039459657859603141
17 0.040116538941123978
18 0.04074365339728523
19 0.041343094739819772
20 0.041916669119492898
21 0.042465950735509066
22 0.04299232567756036
23 0.043497026895203982
24 0.043981162253910869
25 0.044445737128138763
26 0.044891672625242386
27 0.045319820280173631
28 0.045730973877458135
29 0.0461258789222425
30 0.046505240181643724
31 0.046869727641170041
32 0.047219981161693132
33 0.047556614075523473
34 0.047880215922215773
35 0.048191354493464976
36 0.048490577330207778
37 0.048778412792673115
38 0.049055370804831071
39 0.049321943357909299
40 0.049578604842987165
41 0.049825812269852915
42 0.050064005418110062
43 0.050293606956780923
44 0.050515022560245475
45 0.050728641041156701
46 0.05093483451488269
47 0.051133958604942673
48 0.051326352694729883
49 0.051512340227455718
50 0.051692229053614168
51 0.051866311823262776
52 0.052034866418961614
53 0.052198156424222944
54 0.05235643162172518
55 0.05250992851526623
56 0.052658870869353759
57 0.052803470260893007
58 0.052943926636600566
59 0.053080428872144793
60 0.053213155327574299
61 0.053342274395309086
62 0.053467945037137921
63 0.053590317307274829
64 0.053709532859062485
65 0.053825725433413865
66 0.05393902132754741
67 0.054049539842993329
68 0.054157393712222411
69 0.05426268950357812
70 0.054365528004474764
71 0.05446600458306361
72 0.054564209528766137
73 0.054660228372233895
74 0.054754142185419796
75 0.054846027862541093
76 0.054935958382782722
77 0.055024003055635325
78 0.055110227749787334
79 0.055194695106500428
80 0.055277464738392804
81 0.055358593414538991
82 0.055438135232771669
83 0.05551614178003908
84 0.055592662281637083
85 0.055667743740094762
86 0.0557414310644525
87 0.05581376719062775
88 0.055884793193522159
89 0.055954548391480848
90 0.056023070443673953
91 0.056090395440930099
92 0.056156557990513251
93 0.056221591295262871
94 0.056285527227732009
